Magma V2.26-3     Fri May 14 2021 09:41:06 on weil     [Seed = 3893818732]
Type ? for help.  Type <Ctrl>-D to quit.

Loading file "5adicim.txt"
Loading "gl2data.m"
N=537, i=5, j=1, [ 0, 1, 1, -340, 2308 ] - 5.24.0.1.
N=537, i=5, j=2, [ 0, 1, 1, 2450, -39812 ] - 5.24.0.3.
N=539, i=4, j=1, [ 0, 1, 1, -16, -66 ] - 25.60.0.1.
N=539, i=4, j=2, [ 0, 1, 1, -506, 7774 ] - 5.60.0.1.
N=539, i=4, j=3, [ 0, 1, 1, -383196, 91174234 ] - 25.60.0.2.
N=550, i=2, j=1, [ 1, 0, 1, 249, -6102 ] - 5.24.0.2.
N=550, i=2, j=2, [ 1, 0, 1, -148501, -22038602 ] - 5.24.0.4.
N=550, i=6, j=1, [ 1, 0, 1, -701, -7202 ] - 25.120.0.4.
N=550, i=6, j=2, [ 1, 0, 1, 4924, 75298 ] - 5.120.0.2.
N=550, i=6, j=3, [ 1, 0, 1, -758201, 254051548 ] - 25.120.0.2.
N=550, i=11, j=1, [ 1, 1, 1, -28, -69 ] - 25.120.0.3.
N=550, i=11, j=2, [ 1, 1, 1, 197, 681 ] - 5.120.0.1.
N=550, i=11, j=3, [ 1, 1, 1, -30328, 2020281 ] - 25.120.0.1.
N=558, i=4, j=1, [ 1, -1, 0, 135, -243 ] - 5.12.0.1.
N=558, i=4, j=2, [ 1, -1, 0, -12555, 544887 ] - 5.12.0.2.
N=570, i=12, j=1, [ 1, 0, 0, 9335, -737383 ] - 5.24.0.1.
N=570, i=12, j=2, [ 1, 0, 0, -87945, -8655975 ] - 5.24.0.1.
N=570, i=12, j=3, [ 1, 0, 0, -3301465, -2309192023 ] - 5.24.0.3.
N=570, i=12, j=4, [ 1, 0, 0, -52823445, -147775056075 ] - 5.24.0.3.
N=574, i=10, j=1, [ 1, 1, 1, -175, 789 ] - 5.24.0.1.
N=574, i=10, j=2, [ 1, 1, 1, -15785, -769911 ] - 5.24.0.3.
N=606, i=6, j=1, [ 1, 0, 0, -90, 324 ] - 5.24.0.1.
N=606, i=6, j=2, [ 1, 0, 0, 600, -10626 ] - 5.24.0.3.
N=608, i=2, j=1, [ 0, 0, 0, -56, 4848 ] - 5.15.0.1.
N=608, i=5, j=1, [ 0, 0, 0, -56, -4848 ] - 5.15.0.1.
N=648, i=1, j=1, [ 0, 0, 0, -3, 14 ] - 5.5.0.1.
N=648, i=3, j=1, [ 0, 0, 0, -27, -378 ] - 5.5.0.1.
N=665, i=4, j=1, [ 0, -1, 1, -210, 6798 ] - 5.24.0.1.
N=665, i=4, j=2, [ 0, -1, 1, -16660, -1081562 ] - 5.24.0.3.
N=675, i=2, j=1, [ 1, -1, 1, -5, 2 ] - 5.10.0.1.
N=675, i=4, j=1, [ 1, -1, 1, -1055, -3428 ] - 5.10.0.1.
N=675, i=6, j=1, [ 1, -1, 0, -42, -19 ] - 5.10.0.1.
N=675, i=9, j=1, [ 1, -1, 0, -117, 166 ] - 5.10.0.1.
N=704, i=1, j=1, [ 0, 1, 0, -1, 1 ] - 25.60.0.1.
N=704, i=1, j=2, [ 0, 1, 0, -41, -199 ] - 5.60.0.1.
N=704, i=1, j=3, [ 0, 1, 0, -31281, -2139919 ] - 25.60.0.2.
N=704, i=11, j=1, [ 0, -1, 0, -1, -1 ] - 25.60.0.1.
N=704, i=11, j=2, [ 0, -1, 0, -41, 199 ] - 5.60.0.1.
N=704, i=11, j=3, [ 0, -1, 0, -31281, 2139919 ] - 25.60.0.2.
N=710, i=4, j=1, [ 1, 1, 1, -1105, 11727 ] - 5.24.0.1.
N=710, i=4, j=2, [ 1, 1, 1, -181355, -29801973 ] - 5.24.0.3.
N=722, i=3, j=1, [ 1, 0, 1, -8, -8138 ] - 5.12.0.1.
N=722, i=3, j=2, [ 1, 0, 1, -25278, 1710222 ] - 5.12.0.2.
N=726, i=5, j=1, [ 1, 0, 1, -5448, -113258 ] - 5.12.0.1.
N=726, i=5, j=2, [ 1, 0, 1, 13912, -732778 ] - 5.12.0.1.
N=726, i=5, j=3, [ 1, 0, 1, -1217868, 517205302 ] - 5.12.0.2.
N=726, i=5, j=4, [ 1, 0, 1, -1216658, 518284622 ] - 5.12.0.2.
N=738, i=2, j=1, [ 1, -1, 0, -1575, 751869 ] - 5.12.0.1.
N=738, i=2, j=2, [ 1, -1, 0, -5215815, 4586220189 ] - 5.12.0.2.
N=768, i=2, j=1, [ 0, -1, 0, 1, 3 ] - 5.6.0.1.
N=768, i=2, j=2, [ 0, -1, 0, -29, 69 ] - 5.6.0.1.
N=768, i=2, j=3, [ 0, -1, 0, -159, -765 ] - 5.6.0.1.
N=768, i=2, j=4, [ 0, -1, 0, -2589, -49851 ] - 5.6.0.1.
N=768, i=4, j=1, [ 0, 1, 0, -7, 5 ] - 5.6.0.1.
N=768, i=4, j=2, [ 0, 1, 0, 3, 27 ] - 5.6.0.1.
N=768, i=4, j=3, [ 0, 1, 0, -647, -6555 ] - 5.6.0.1.
N=768, i=4, j=4, [ 0, 1, 0, -637, -6757 ] - 5.6.0.1.
N=768, i=6, j=1, [ 0, -1, 0, -7, -5 ] - 5.6.0.1.
N=768, i=6, j=2, [ 0, -1, 0, 3, -27 ] - 5.6.0.1.
N=768, i=6, j=3, [ 0, -1, 0, -647, 6555 ] - 5.6.0.1.
N=768, i=6, j=4, [ 0, -1, 0, -637, 6757 ] - 5.6.0.1.
N=768, i=8, j=1, [ 0, 1, 0, 1, -3 ] - 5.6.0.1.
N=768, i=8, j=2, [ 0, 1, 0, -29, -69 ] - 5.6.0.1.
N=768, i=8, j=3, [ 0, 1, 0, -159, 765 ] - 5.6.0.1.
N=768, i=8, j=4, [ 0, 1, 0, -2589, 49851 ] - 5.6.0.1.
N=775, i=3, j=1, [ 0, 1, 1, 242, 1269 ] - 5.24.0.2.
N=775, i=3, j=2, [ 0, 1, 1, -21008, -1181231 ] - 5.24.0.4.
N=786, i=13, j=1, [ 1, 0, 0, -2135, 35913 ] - 5.24.0.1.
N=786, i=13, j=2, [ 1, 0, 0, -227045, -41659377 ] - 5.24.0.3.
N=800, i=2, j=1, [ 0, 1, 0, -8, 8 ] - 5.15.0.1.
N=800, i=5, j=1, [ 0, 1, 0, -208, -1412 ] - 5.15.0.1.
N=800, i=6, j=1, [ 0, -1, 0, -8, -8 ] - 5.15.0.1.
N=800, i=9, j=1, [ 0, -1, 0, -208, 1412 ] - 5.15.0.1.
N=806, i=6, j=1, [ 1, 1, 1, -14105, 638919 ] - 5.24.0.1.
N=806, i=6, j=2, [ 1, 1, 1, 66885, 2264179 ] - 5.24.0.3.
N=834, i=7, j=1, [ 1, 0, 0, -70, 356 ] - 5.24.0.1.
N=834, i=7, j=2, [ 1, 0, 0, -1090, -40504 ] - 5.24.0.3.
N=862, i=5, j=1, [ 1, 1, 1, -2460, 45949 ] - 5.24.0.1.
N=862, i=5, j=2, [ 1, 1, 1, 15380, -102531 ] - 5.24.0.3.
N=867, i=3, j=1, [ 0, -1, 1, 1638, -13693 ] - 5.6.0.1.
N=867, i=3, j=2, [ 0, -1, 1, -244012, -46313805 ] - 5.6.0.1.
N=867, i=5, j=1, [ 0, 1, 1, 6, -1 ] - 5.6.0.1.
N=867, i=5, j=2, [ 0, 1, 1, -844, -9725 ] - 5.6.0.1.
N=870, i=9, j=1, [ 1, 0, 0, -4480, -25600 ] - 5.24.0.1.
N=870, i=9, j=2, [ 1, 0, 0, -43360, 3450272 ] - 5.24.0.1.
N=870, i=9, j=3, [ 1, 0, 0, -2136580, -1202240020 ] - 5.24.0.3.
N=870, i=9, j=4, [ 1, 0, 0, -2136610, -1202204578 ] - 5.24.0.3.
N=874, i=5, j=1, [ 1, 1, 1, -410, 903 ] - 5.24.0.1.
N=874, i=5, j=2, [ 1, 1, 1, -142320, -20724857 ] - 5.24.0.3.
N=880, i=7, j=1, [ 0, 1, 0, 160, 3188 ] - 5.12.0.1.
N=880, i=7, j=2, [ 0, 1, 0, -95040, 11245748 ] - 5.12.0.2.
N=885, i=4, j=1, [ 0, 1, 1, -280, 1684 ] - 5.24.0.1.
N=885, i=4, j=2, [ 0, 1, 1, -19330, -1040876 ] - 5.24.0.3.
N=890, i=7, j=1, [ 1, 1, 1, 10, 147 ] - 5.24.0.1.
N=890, i=7, j=2, [ 1, 1, 1, -2040, -38093 ] - 5.24.0.3.
N=912, i=6, j=1, [ 0, -1, 0, 315, 2349 ] - 5.12.0.1.
N=912, i=6, j=2, [ 0, -1, 0, -70245, 7189389 ] - 5.12.0.2.
N=944, i=8, j=1, [ 0, 1, 0, -400, -3308 ] - 5.12.0.1.
N=944, i=8, j=2, [ 0, 1, 0, 1840, 162452 ] - 5.12.0.2.
N=950, i=1, j=1, [ 1, 0, 1, -1, 148 ] - 5.24.0.2.
N=950, i=1, j=2, [ 1, 0, 1, -1751, -31352 ] - 5.24.0.4.
N=990, i=4, j=1, [ 1, -1, 0, 90, 1300 ] - 5.12.0.1.
N=990, i=4, j=2, [ 1, -1, 0, -53460, 4771030 ] - 5.12.0.2.
N=1014, i=3, j=1, [ 1, 0, 1, 48, -50 ] - 5.6.0.1.
N=1014, i=3, j=2, [ 1, 0, 1, -212, -466 ] - 5.6.0.1.
N=1014, i=3, j=3, [ 1, 0, 1, -4437, 113440 ] - 5.6.0.1.
N=1014, i=3, j=4, [ 1, 0, 1, -70997, 7275296 ] - 5.6.0.1.
N=1014, i=7, j=1, [ 1, 0, 0, 8193, -117495 ] - 5.6.0.1.
N=1014, i=7, j=2, [ 1, 0, 0, -35747, -987507 ] - 5.6.0.1.
N=1014, i=7, j=3, [ 1, 0, 0, -749772, 249978000 ] - 5.6.0.1.
N=1014, i=7, j=4, [ 1, 0, 0, -11998412, 15995824272 ] - 5.6.0.1.
N=1044, i=1, j=1, [ 0, 0, 0, -3105, -139239 ] - 5.10.0.1.
N=1044, i=3, j=1, [ 0, 0, 0, -345, 5157 ] - 5.10.0.1.
N=1050, i=4, j=1, [ 1, 1, 0, -4375, -113225 ] - 5.24.0.4.
N=1050, i=4, j=2, [ 1, 1, 0, 550, -343500 ] - 5.24.0.2.
N=1050, i=15, j=1, [ 1, 0, 0, 22, -2748 ] - 5.24.0.1.
N=1050, i=15, j=2, [ 1, 0, 0, -109388, -13934358 ] - 5.24.0.3.
N=1062, i=4, j=1, [ 1, -1, 0, -225, -1283 ] - 5.12.0.1.
N=1062, i=4, j=2, [ 1, -1, 0, 1035, 68017 ] - 5.12.0.2.
N=1083, i=3, j=1, [ 0, -1, 1, 7100, 260625 ] - 5.12.0.1.
N=1083, i=3, j=2, [ 0, -1, 1, -1584910, 768519165 ] - 5.12.0.2.
N=1089, i=10, j=1, [ 0, 0, 1, -363, 6322 ] - 25.60.0.1.
N=1089, i=10, j=2, [ 0, 0, 1, -11253, -832208 ] - 5.60.0.1.
N=1089, i=10, j=3, [ 0, 0, 1, -8516343, -9565943918 ] - 25.60.0.2.
N=1098, i=5, j=1, [ 1, -1, 0, -45, -891 ] - 5.12.0.1.
N=1098, i=5, j=2, [ 1, -1, 0, -4635, 153819 ] - 5.12.0.2.
N=1147, i=2, j=1, [ 0, -1, 1, -26790, 1696662 ] - 5.24.0.1.
N=1147, i=2, j=2, [ 0, -1, 1, -293560, -60546218 ] - 5.24.0.3.
N=1155, i=14, j=1, [ 0, 1, 1, -8940, 378056 ] - 5.24.0.1.
N=1155, i=14, j=2, [ 0, 1, 1, -26790, -31917424 ] - 5.24.0.3.
N=1200, i=11, j=1, [ 0, -1, 0, 27, -243 ] - 5.12.0.1.
N=1200, i=11, j=2, [ 0, -1, 0, -3333, 77037 ] - 5.12.0.2.
N=1200, i=13, j=1, [ 0, -1, 0, -48, 192 ] - 5.12.0.2.
N=1200, i=13, j=2, [ 0, -1, 0, -848, 9792 ] - 5.12.0.2.
N=1200, i=13, j=3, [ 0, -1, 0, -448, -17408 ] - 5.12.0.1.
N=1200, i=13, j=4, [ 0, -1, 0, -13248, -580608 ] - 5.12.0.1.
N=1200, i=17, j=1, [ 0, 1, 0, -1208, 21588 ] - 5.12.0.2.
N=1200, i=17, j=2, [ 0, 1, 0, -21208, 1181588 ] - 5.12.0.2.
N=1200, i=17, j=3, [ 0, 1, 0, -11208, -2198412 ] - 5.12.0.1.
N=1200, i=17, j=4, [ 0, 1, 0, -331208, -73238412 ] - 5.12.0.1.
N=1200, i=18, j=1, [ 0, 1, 0, -133, 563 ] - 5.12.0.2.
N=1200, i=18, j=2, [ 0, 1, 0, 667, -29037 ] - 5.12.0.1.
N=1210, i=7, j=1, [ 1, 1, 0, 1208, 65696 ] - 5.12.0.1.
N=1210, i=7, j=2, [ 1, 1, 0, -718742, 234235786 ] - 5.12.0.2.
N=1216, i=6, j=1, [ 0, 1, 0, -1, 607 ] - 5.12.0.1.
N=1216, i=6, j=2, [ 0, 1, 0, -4481, -129313 ] - 5.12.0.2.
N=1216, i=9, j=1, [ 0, 0, 0, -14, -606 ] - 5.15.0.1.
N=1216, i=10, j=1, [ 0, -1, 0, -1, -607 ] - 5.12.0.1.
N=1216, i=10, j=2, [ 0, -1, 0, -4481, 129313 ] - 5.12.0.2.
N=1216, i=14, j=1, [ 0, 0, 0, -14, 606 ] - 5.15.0.1.
N=1225, i=9, j=1, [ 0, -1, 1, 2042, 48943 ] - 5.12.0.2.
N=1225, i=9, j=2, [ 0, -1, 1, -181708, -29902307 ] - 5.12.0.1.
N=1225, i=10, j=1, [ 0, 1, 1, 82, 424 ] - 5.12.0.2.
N=1225, i=10, j=2, [ 0, 1, 1, -7268, -242126 ] - 5.12.0.1.
N=1254, i=11, j=1, [ 1, 0, 0, 75, 1953 ] - 5.24.0.1.
N=1254, i=11, j=2, [ 1, 0, 0, -12285, -545847 ] - 5.24.0.3.
N=1264, i=5, j=1, [ 0, 1, 0, -6720, -212428 ] - 5.12.0.1.
N=1264, i=5, j=2, [ 0, 1, 0, -374080, 87936052 ] - 5.12.0.2.
N=1278, i=3, j=1, [ 1, -1, 0, -180, -1296 ] - 5.12.0.1.
N=1278, i=3, j=2, [ 1, -1, 0, -2070, 140454 ] - 5.12.0.2.
N=1293, i=5, j=1, [ 0, 1, 1, -6370, 193540 ] - 5.24.0.1.
N=1293, i=5, j=2, [ 0, 1, 1, -111940, -14420480 ] - 5.24.0.3.
N=1296, i=1, j=1, [ 0, 0, 0, -27, 378 ] - 5.5.0.1.
N=1296, i=2, j=1, [ 0, 0, 0, -3, -14 ] - 5.5.0.1.
N=1296, i=7, j=1, [ 0, 0, 0, 9, 18 ] - 5.5.0.1.
N=1296, i=7, j=2, [ 0, 0, 0, -351, 2538 ] - 5.5.0.1.
N=1296, i=9, j=1, [ 0, 0, 0, -39, -94 ] - 5.5.0.1.
N=1296, i=9, j=2, [ 0, 0, 0, 81, -486 ] - 5.5.0.1.
N=1310, i=3, j=1, [ 1, 1, 1, -95, 357 ] - 5.24.0.1.
N=1310, i=3, j=2, [ 1, 1, 1, -45, -29903 ] - 5.24.0.3.
N=1342, i=3, j=1, [ 1, 1, 1, -13960, 629001 ] - 25.120.0.1.
N=1342, i=3, j=2, [ 1, 1, 1, -187880, -31262199 ] - 5.120.0.1.
N=1342, i=3, j=3, [ 1, 1, 1, -117257250, -488766109679 ] - 25.120.0.3.
N=1369, i=5, j=1, [ 0, 1, 1, -12, -17 ] - 5.6.0.1.
N=1369, i=5, j=2, [ 0, 1, 1, -2602, 50229 ] - 5.6.0.1.
N=1369, i=6, j=1, [ 0, 1, 1, -16884, -647702 ] - 5.6.0.1.
N=1369, i=6, j=2, [ 0, 1, 1, -3562594, 2587011456 ] - 5.6.0.1.
N=1395, i=3, j=1, [ 0, 0, 1, 87, -257 ] - 5.12.0.1.
N=1395, i=3, j=2, [ 0, 0, 1, -7563, 253633 ] - 5.12.0.2.
